words,pos,stemmed,type,postag,pattern
lowly,adj,n,strongsubj,_jj,^lowly_jj
ludicrous,adj,n,strongsubj,_jj,^ludicrous_jj
lugubrious,adj,n,strongsubj,_jj,^lugubrious_jj
lukewarm,adj,n,strongsubj,_jj,^lukewarm_jj
lunatic,adj,n,strongsubj,_jj,^lunatic_jj
lunatic,noun,n,strongsubj,_nn,^lunatic_nn
lunaticism,noun,n,strongsubj,_nn,^lunaticism_nn
lurid,adj,n,strongsubj,_jj,^lurid_jj
lurking,adj,n,strongsubj,_jj,^lurking_jj
macabre,adj,n,strongsubj,_jj,^macabre_jj
mad,adj,n,strongsubj,_jj,^mad_jj
madder,adj,n,strongsubj,_jj,^madder_jj
madder,noun,n,strongsubj,_nn,^madder_nn
madman,noun,n,strongsubj,_nn,^madman_nn
madness,noun,n,strongsubj,_nn,^madness_nn
maladjusted,adj,n,strongsubj,_jj,^maladjusted_jj
maladjustment,noun,n,strongsubj,_nn,^maladjustment_nn
malady,noun,n,weaksubj,_nn,^malady_nn
malaise,noun,n,weaksubj,_nn,^malaise_nn
malcontent,adj,n,strongsubj,_jj,^malcontent_jj
malcontent,noun,n,strongsubj,_nn,^malcontent_nn
malcontented,adj,n,strongsubj,_jj,^malcontented_jj
maledict,noun,n,strongsubj,_nn,^maledict_nn
malevolence,noun,n,strongsubj,_nn,^malevolence_nn
malevolent,adj,n,strongsubj,_jj,^malevolent_jj
malice,noun,n,strongsubj,_nn,^malice_nn
malicious,adj,n,strongsubj,_jj,^malicious_jj
maliciousness,noun,n,strongsubj,_nn,^maliciousness_nn
malign,adj,n,strongsubj,_jj,^malign_jj
malignant,adj,n,weaksubj,_jj,^malignant_jj
malodorous,adj,n,strongsubj,_jj,^malodorous_jj
maltreatment,adj,n,strongsubj,_jj,^maltreatment_jj
maltreatment,noun,n,strongsubj,_nn,^maltreatment_nn
maneuver,adj,n,weaksubj,_jj,^maneuver_jj
maneuver,noun,n,weaksubj,_nn,^maneuver_nn
mania,noun,n,strongsubj,_nn,^mania_nn
maniac,noun,n,strongsubj,_nn,^maniac_nn
maniacal,adj,n,strongsubj,_jj,^maniacal_jj
manic,adj,n,strongsubj,_jj,^manic_jj
manipulation,adj,n,weaksubj,_jj,^manipulation_jj
manipulation,noun,n,weaksubj,_nn,^manipulation_nn
manipulative,adj,n,strongsubj,_jj,^manipulative_jj
manipulators,adj,n,strongsubj,_jj,^manipulators_jj
manipulators,noun,n,strongsubj,_nn,^manipulators_nn
mar,noun,n,strongsubj,_nn,^mar_nn
marginal,adj,n,weaksubj,_jj,^marginal_jj
marginally,adverb,n,weaksubj,_rb,^marginally_rb
martyrdom,noun,n,strongsubj,_nn,^martyrdom_nn
martyrdom-seeking,adj,n,strongsubj,_jj,^martyrdom-seeking_jj
massacre,noun,n,strongsubj,_nn,^massacre_nn
massacres,noun,n,strongsubj,_nn,^massacres_nn
maverick,adj,n,strongsubj,_jj,^maverick_jj
maxi-devaluation,adj,n,strongsubj,_jj,^maxi-devaluation_jj
maxi-devaluation,noun,n,strongsubj,_nn,^maxi-devaluation_nn
meager,adj,n,strongsubj,_jj,^meager_jj
mean,adj,n,strongsubj,_jj,^mean_jj
meaningless,adj,n,strongsubj,_jj,^meaningless_jj
meanness,noun,n,strongsubj,_nn,^meanness_nn
mediocre,adj,n,strongsubj,_jj,^mediocre_jj
mediocrity,noun,n,strongsubj,_nn,^mediocrity_nn
melancholy,adj,n,strongsubj,_jj,^melancholy_jj
melodramatic,adj,n,strongsubj,_jj,^melodramatic_jj
melodramatically,adverb,n,strongsubj,_rb,^melodramatically_rb
menace,noun,n,strongsubj,_nn,^menace_nn
mendacious,adj,n,strongsubj,_jj,^mendacious_jj
mendacity,noun,n,strongsubj,_nn,^mendacity_nn
menial,adj,n,weaksubj,_jj,^menial_jj
merciless,adj,n,strongsubj,_jj,^merciless_jj
mercilessly,adverb,n,strongsubj,_rb,^mercilessly_rb
mere,adj,n,strongsubj,_jj,^mere_jj
mess,adj,n,strongsubj,_jj,^mess_jj
mess,noun,n,strongsubj,_nn,^mess_nn
messy,adj,n,weaksubj,_jj,^messy_jj
midget,adj,n,strongsubj,_jj,^midget_jj
midget,noun,n,strongsubj,_nn,^midget_nn
militancy,adj,n,strongsubj,_jj,^militancy_jj
militancy,noun,n,strongsubj,_nn,^militancy_nn
mirage,adj,n,strongsubj,_jj,^mirage_jj
mirage,noun,n,strongsubj,_nn,^mirage_nn
mire,noun,n,strongsubj,_nn,^mire_nn
misbecoming,adj,n,strongsubj,_jj,^misbecoming_jj
misbegotten,adj,n,strongsubj,_jj,^misbegotten_jj
misbehavior,noun,n,strongsubj,_nn,^misbehavior_nn
miscalculation,adj,n,weaksubj,_jj,^miscalculation_jj
miscalculation,noun,n,weaksubj,_nn,^miscalculation_nn
mischief,adj,n,strongsubj,_jj,^mischief_jj
mischief,noun,n,strongsubj,_nn,^mischief_nn
misconceptions,adj,n,strongsubj,_jj,^misconceptions_jj
misconceptions,noun,n,strongsubj,_nn,^misconceptions_nn
miscreant,noun,n,strongsubj,_nn,^miscreant_nn
miscreants,noun,n,strongsubj,_nn,^miscreants_nn
misdirection,noun,n,strongsubj,_nn,^misdirection_nn
miser,noun,n,strongsubj,_nn,^miser_nn
miserable,adj,n,strongsubj,_jj,^miserable_jj
miserableness,noun,n,strongsubj,_nn,^miserableness_nn
miseries,noun,n,strongsubj,_nn,^miseries_nn
misery,noun,n,strongsubj,_nn,^misery_nn
misfit,noun,n,strongsubj,_nn,^misfit_nn
misfortune,noun,n,strongsubj,_nn,^misfortune_nn
misgiving,noun,n,strongsubj,_nn,^misgiving_nn
misgivings,noun,n,strongsubj,_nn,^misgivings_nn
misguidance,noun,n,strongsubj,_nn,^misguidance_nn
misguided,adj,n,strongsubj,_jj,^misguided_jj
mishap,noun,n,strongsubj,_nn,^mishap_nn
misinformed,adj,n,strongsubj,_jj,^misinformed_jj
misjudgment,noun,n,strongsubj,_nn,^misjudgment_nn
mislead,noun,n,strongsubj,_nn,^mislead_nn
misreading,adj,n,strongsubj,_jj,^misreading_jj
misreading,noun,n,strongsubj,_nn,^misreading_nn
misstatement,noun,n,strongsubj,_nn,^misstatement_nn
mistake,adj,n,strongsubj,_jj,^mistake_jj
mistake,noun,n,strongsubj,_nn,^mistake_nn
mistakenly,adverb,n,strongsubj,_rb,^mistakenly_rb
mistakes,adj,n,strongsubj,_jj,^mistakes_jj
mistakes,noun,n,strongsubj,_nn,^mistakes_nn
mistrust,adj,n,strongsubj,_jj,^mistrust_jj
mistrust,noun,n,strongsubj,_nn,^mistrust_nn
misunderstand,verb,n,strongsubj,_vb,^misunderstand_vb
misunderstood,verb,n,strongsubj,_vb,^misunderstood_vb
misunderstanding,adj,n,strongsubj,_jj,^misunderstanding_jj
misunderstanding,noun,n,strongsubj,_nn,^misunderstanding_nn
misunderstanding,verb,n,strongsubj,_vb,^misunderstanding_vb
misunderstandings,adj,n,strongsubj,_jj,^misunderstandings_jj
misunderstandings,noun,n,strongsubj,_nn,^misunderstandings_nn
mock,adj,n,strongsubj,_jj,^mock_jj
mockeries,noun,n,strongsubj,_nn,^mockeries_nn
mockery,noun,n,strongsubj,_nn,^mockery_nn
mocking,adj,n,strongsubj,_jj,^mocking_jj
molestation,noun,n,strongsubj,_nn,^molestation_nn
monotonous,adj,n,strongsubj,_jj,^monotonous_jj
monotony,noun,n,strongsubj,_nn,^monotony_nn
monster,noun,n,strongsubj,_nn,^monster_nn
monstrosities,noun,n,strongsubj,_nn,^monstrosities_nn
monstrosity,noun,n,strongsubj,_nn,^monstrosity_nn
monstrous,adj,n,strongsubj,_jj,^monstrous_jj
moody,adj,n,strongsubj,_jj,^moody_jj
moot,adj,n,weaksubj,_jj,^moot_jj
morbid,adj,n,strongsubj,_jj,^morbid_jj
morbidly,adj,n,strongsubj,_jj,^morbidly_jj
mordant,adj,n,strongsubj,_jj,^mordant_jj
mordantly,adj,n,strongsubj,_jj,^mordantly_jj
moribund,adj,n,strongsubj,_jj,^moribund_jj
mortification,noun,n,strongsubj,_nn,^mortification_nn
mortified,adj,n,strongsubj,_jj,^mortified_jj
mortifying,adj,n,strongsubj,_jj,^mortifying_jj
motionless,adj,n,weaksubj,_jj,^motionless_jj
motley,adj,n,strongsubj,_jj,^motley_jj
mourner,noun,n,strongsubj,_nn,^mourner_nn
muddy,adj,n,weaksubj,_jj,^muddy_jj
mudslinger,noun,n,strongsubj,_nn,^mudslinger_nn
mudslinging,noun,n,strongsubj,_nn,^mudslinging_nn
mulish,adj,n,strongsubj,_jj,^mulish_jj
multi-polarization,adj,n,strongsubj,_jj,^multi-polarization_jj
multi-polarization,noun,n,strongsubj,_nn,^multi-polarization_nn
mundane,adj,n,strongsubj,_jj,^mundane_jj
murder,noun,n,weaksubj,_nn,^murder_nn
murderous,adj,n,weaksubj,_jj,^murderous_jj
murderously,adverb,n,weaksubj,_rb,^murderously_rb
murky,adj,n,weaksubj,_jj,^murky_jj
mysterious,adj,n,strongsubj,_jj,^mysterious_jj
mysteriously,adverb,n,strongsubj,_rb,^mysteriously_rb
mystery,noun,n,strongsubj,_nn,^mystery_nn
mistified,adj,n,weaksubj,_jj,^mistified_jj
myth,adj,n,strongsubj,_jj,^myth_jj
myth,noun,n,strongsubj,_nn,^myth_nn
naive,adj,n,strongsubj,_jj,^naive_jj
naively,adverb,n,strongsubj,_rb,^naively_rb
narrow,adj,n,weaksubj,_jj,^narrow_jj
narrower,adj,n,strongsubj,_jj,^narrower_jj
narrower,noun,n,strongsubj,_nn,^narrower_nn
nastiness,noun,n,strongsubj,_nn,^nastiness_nn
nasty,adj,n,strongsubj,_jj,^nasty_jj
nationalism,adj,n,strongsubj,_jj,^nationalism_jj
nationalism,noun,n,strongsubj,_nn,^nationalism_nn
naughty,adj,n,strongsubj,_jj,^naughty_jj
nauseating,adj,n,strongsubj,_jj,^nauseating_jj
nauseatingly,adverb,n,strongsubj,_rb,^nauseatingly_rb
nebulous,adj,n,strongsubj,_jj,^nebulous_jj
nebulous,noun,n,strongsubj,_nn,^nebulous_nn
need,adj,n,weaksubj,_jj,^need_jj
need,noun,n,weaksubj,_nn,^need_nn
needless,adj,n,weaksubj,_jj,^needless_jj
needlessly,adverb,n,weaksubj,_rb,^needlessly_rb
needy,adj,n,weaksubj,_jj,^needy_jj
nefarious,adj,n,strongsubj,_jj,^nefarious_jj
negation,noun,n,weaksubj,_nn,^negation_nn
negative,adj,n,weaksubj,_jj,^negative_jj
neglect,noun,n,strongsubj,_nn,^neglect_nn
neglected,adj,n,strongsubj,_jj,^neglected_jj
negligent,adj,n,strongsubj,_jj,^negligent_jj
negligence,noun,n,strongsubj,_nn,^negligence_nn
negligible,adj,n,weaksubj,_jj,^negligible_jj
nemesis,noun,n,strongsubj,_nn,^nemesis_nn
nettlesome,adj,n,strongsubj,_jj,^nettlesome_jj
nervous,adj,n,strongsubj,_jj,^nervous_jj
nervously,adverb,n,strongsubj,_rb,^nervously_rb
nervousness,noun,n,strongsubj,_nn,^nervousness_nn
neurotic,adj,n,strongsubj,_jj,^neurotic_jj
neurotically,adverb,n,strongsubj,_rb,^neurotically_rb
nightmare,noun,n,strongsubj,_nn,^nightmare_nn
nightmarish,adj,n,strongsubj,_jj,^nightmarish_jj
nightmarishly,adverb,n,strongsubj,_rb,^nightmarishly_rb
noisy,adj,n,weaksubj,_jj,^noisy_jj
non-confidence,adj,n,strongsubj,_jj,^non-confidence_jj
non-confidence,noun,n,strongsubj,_nn,^non-confidence_nn
nonexistent,adj,n,weaksubj,_jj,^nonexistent_jj
nosey,adj,n,strongsubj,_jj,^nosey_jj
notorious,adj,n,strongsubj,_jj,^notorious_jj
notoriously,adverb,n,strongsubj,_rb,^notoriously_rb
nuisance,adj,n,strongsubj,_jj,^nuisance_jj
nuisance,noun,n,strongsubj,_nn,^nuisance_nn
obese,adj,n,strongsubj,_jj,^obese_jj
obese,noun,n,strongsubj,_nn,^obese_nn
objection,adj,n,strongsubj,_jj,^objection_jj
objection,noun,n,strongsubj,_nn,^objection_nn
objectionable,adj,n,strongsubj,_jj,^objectionable_jj
objections,adj,n,strongsubj,_jj,^objections_jj
objections,noun,n,strongsubj,_nn,^objections_nn
oblique,adj,n,weaksubj,_jj,^oblique_jj
obliterated,adj,n,strongsubj,_jj,^obliterated_jj
oblivious,adj,n,strongsubj,_jj,^oblivious_jj
oblivious,noun,n,strongsubj,_nn,^oblivious_nn
obnoxious,adj,n,strongsubj,_jj,^obnoxious_jj
obscene,adj,n,strongsubj,_jj,^obscene_jj
obscenity,noun,n,strongsubj,_nn,^obscenity_nn
obscure,adj,n,weaksubj,_jj,^obscure_jj
obsession,noun,n,strongsubj,_nn,^obsession_nn
obsessions,noun,n,strongsubj,_nn,^obsessions_nn
obsessive,adj,n,strongsubj,_jj,^obsessive_jj
obsessiveness,noun,n,strongsubj,_nn,^obsessiveness_nn
obsolete,adj,n,weaksubj,_jj,^obsolete_jj
obstacle,adj,n,strongsubj,_jj,^obstacle_jj
obstacle,noun,n,strongsubj,_nn,^obstacle_nn
obstinate,adj,n,strongsubj,_jj,^obstinate_jj
obstruction,noun,n,weaksubj,_nn,^obstruction_nn
obtrusive,adj,n,strongsubj,_jj,^obtrusive_jj
obtuse,adj,n,strongsubj,_jj,^obtuse_jj
odd,adj,n,weaksubj,_jj,^odd_jj
oddities,adj,n,strongsubj,_jj,^oddities_jj
oddities,noun,n,strongsubj,_nn,^oddities_nn
oddity,noun,n,strongsubj,_nn,^oddity_nn
offence,adj,n,weaksubj,_jj,^offence_jj
offence,noun,n,weaksubj,_nn,^offence_nn
offend,adj,n,strongsubj,_jj,^offend_jj
offenses,adj,n,strongsubj,_jj,^offenses_jj
offenses,noun,n,strongsubj,_nn,^offenses_nn
offensive,adj,n,weaksubj,_jj,^offensive_jj
offensive,noun,n,weaksubj,_nn,^offensive_nn
offensiveness,noun,n,strongsubj,_nn,^offensiveness_nn
officious,adj,n,strongsubj,_jj,^officious_jj
ominous,adj,n,strongsubj,_jj,^ominous_jj
omission,noun,n,weaksubj,_nn,^omission_nn
one-side,adj,n,strongsubj,_jj,^one-side_jj
onerous,adj,n,strongsubj,_jj,^onerous_jj
onslaught,adj,n,weaksubj,_jj,^onslaught_jj
onslaught,noun,n,weaksubj,_nn,^onslaught_nn
opinionated,adj,n,strongsubj,_jj,^opinionated_jj
opponent,noun,n,strongsubj,_nn,^opponent_nn
opportunistic,adj,n,weaksubj,_jj,^opportunistic_jj
opposition,adj,n,strongsubj,_jj,^opposition_jj
opposition,noun,n,strongsubj,_nn,^opposition_nn
oppositions,adj,n,strongsubj,_jj,^oppositions_jj
oppositions,noun,n,strongsubj,_nn,^oppositions_nn
oppression,adj,n,strongsubj,_jj,^oppression_jj
oppression,noun,n,strongsubj,_nn,^oppression_nn
oppressive,adj,n,strongsubj,_jj,^oppressive_jj
oppressiveness,noun,n,strongsubj,_nn,^oppressiveness_nn
oppressors,adj,n,strongsubj,_jj,^oppressors_jj
oppressors,noun,n,strongsubj,_nn,^oppressors_nn
ordeal,noun,n,strongsubj,_nn,^ordeal_nn
orphan,noun,n,weaksubj,_nn,^orphan_nn
outbreak,noun,n,weaksubj,_nn,^outbreak_nn
outburst,adj,n,strongsubj,_jj,^outburst_jj
outburst,noun,n,strongsubj,_nn,^outburst_nn
outbursts,adj,n,strongsubj,_jj,^outbursts_jj
outbursts,noun,n,strongsubj,_nn,^outbursts_nn
outcast,noun,n,strongsubj,_nn,^outcast_nn
outcry,noun,n,strongsubj,_nn,^outcry_nn
outdated,adj,n,weaksubj,_jj,^outdated_jj
outlaw,noun,n,strongsubj,_nn,^outlaw_nn
outmoded,adj,n,weaksubj,_jj,^outmoded_jj
outrage,noun,n,strongsubj,_nn,^outrage_nn
outraged,adj,n,strongsubj,_jj,^outraged_jj
outrageous,adj,n,strongsubj,_jj,^outrageous_jj
outrageousness,noun,n,strongsubj,_nn,^outrageousness_nn
outrages,noun,n,strongsubj,_nn,^outrages_nn
outsider,noun,n,weaksubj,_nn,^outsider_nn
over-valuation,adj,n,weaksubj,_jj,^over-valuation_jj
over-valuation,noun,n,weaksubj,_nn,^over-valuation_nn
overbalanced,adj,n,weaksubj,_jj,^overbalanced_jj
overbearing,adj,n,strongsubj,_jj,^overbearing_jj
overbearingly,adverb,n,strongsubj,_rb,^overbearingly_rb
overblown,adj,n,strongsubj,_jj,^overblown_jj
overdue,adj,n,strongsubj,_jj,^overdue_jj
overkill,noun,n,strongsubj,_nn,^overkill_nn
oversight,noun,n,weaksubj,_nn,^oversight_nn
oversimplification,noun,n,weaksubj,_nn,^oversimplification_nn
oversimplified,adj,n,weaksubj,_jj,^oversimplified_jj
oversized,adj,n,weaksubj,_jj,^oversized_jj
overstatement,adj,n,strongsubj,_jj,^overstatement_jj
overstatement,noun,n,strongsubj,_nn,^overstatement_nn
overtaxed,adj,n,weaksubj,_jj,^overtaxed_jj
overwhelming,adj,n,strongsubj,_jj,^overwhelming_jj
overworked,adj,n,strongsubj,_jj,^overworked_jj
overzealous,adj,n,strongsubj,_jj,^overzealous_jj
overzealously,adverb,n,strongsubj,_rb,^overzealously_rb
pain,adj,n,strongsubj,_jj,^pain_jj
pain,noun,n,strongsubj,_nn,^pain_nn
painful,adj,n,weaksubj,_jj,^painful_jj
painfully,adverb,n,weaksubj,_rb,^painfully_rb
pains,adj,n,strongsubj,_jj,^pains_jj
pains,noun,n,strongsubj,_nn,^pains_nn
pale,adj,n,weaksubj,_jj,^pale_jj
pale,noun,n,weaksubj,_nn,^pale_nn
paltry,adj,n,strongsubj,_jj,^paltry_jj
pandemonium,noun,n,strongsubj,_nn,^pandemonium_nn
panic,noun,n,strongsubj,_nn,^panic_nn
panicky,adj,n,strongsubj,_jj,^panicky_jj
paradoxical,adj,n,strongsubj,_jj,^paradoxical_jj
paradoxically,adverb,n,strongsubj,_rb,^paradoxically_rb
paralize,verb,n,weaksubj,_vb,^paralize_vb
paralyzed,adj,n,weaksubj,_jj,^paralyzed_jj
paranoia,noun,n,strongsubj,_nn,^paranoia_nn
paranoid,adj,n,strongsubj,_jj,^paranoid_jj
parasite,noun,n,weaksubj,_nn,^parasite_nn
pariah,noun,n,strongsubj,_nn,^pariah_nn
partiality,adj,n,strongsubj,_jj,^partiality_jj
partiality,noun,n,strongsubj,_nn,^partiality_nn
partisan,adj,n,strongsubj,_jj,^partisan_jj
partisan,noun,n,strongsubj,_nn,^partisan_nn
partisans,adj,n,strongsubj,_jj,^partisans_jj
partisans,noun,n,strongsubj,_nn,^partisans_nn
passe,adj,n,strongsubj,_jj,^passe_jj
passive,adj,n,weaksubj,_jj,^passive_jj
passive,noun,n,strongsubj,_nn,^passive_nn
passiveness,adj,n,strongsubj,_jj,^passiveness_jj
passiveness,noun,n,strongsubj,_nn,^passiveness_nn
pathetic,adj,n,strongsubj,_jj,^pathetic_jj
paucity,adj,n,strongsubj,_jj,^paucity_jj
paucity,noun,n,strongsubj,_nn,^paucity_nn
pauper,noun,n,strongsubj,_nn,^pauper_nn
paupers,adj,n,strongsubj,_jj,^paupers_jj
paupers,noun,n,strongsubj,_nn,^paupers_nn
payback,adj,n,strongsubj,_jj,^payback_jj
payback,noun,n,strongsubj,_nn,^payback_nn
pedantic,adj,n,strongsubj,_jj,^pedantic_jj
pedestrian,adj,n,weaksubj,_jj,^pedestrian_jj
peeved,adj,n,strongsubj,_jj,^peeved_jj
peevish,adj,n,strongsubj,_jj,^peevish_jj
peevishly,adverb,n,strongsubj,_rb,^peevishly_rb
penalty,adj,n,weaksubj,_jj,^penalty_jj
penalty,noun,n,weaksubj,_nn,^penalty_nn
perfidious,adj,n,strongsubj,_jj,^perfidious_jj
perfidity,noun,n,strongsubj,_nn,^perfidity_nn
perfunctory,adj,n,strongsubj,_jj,^perfunctory_jj
perfunctory,noun,n,strongsubj,_nn,^perfunctory_nn
peril,noun,n,strongsubj,_nn,^peril_nn
perilous,adj,n,weaksubj,_jj,^perilous_jj
perilously,adverb,n,weaksubj,_rb,^perilously_rb
peripheral,adj,n,weaksubj,_jj,^peripheral_jj
pernicious,adj,n,strongsubj,_jj,^pernicious_jj
perplexed,adj,n,strongsubj,_jj,^perplexed_jj
perplexity,noun,n,strongsubj,_nn,^perplexity_nn
persecution,adj,n,strongsubj,_jj,^persecution_jj
persecution,noun,n,strongsubj,_nn,^persecution_nn
pertinacious,adj,n,strongsubj,_jj,^pertinacious_jj
pertinaciously,adverb,n,strongsubj,_rb,^pertinaciously_rb
pertinacity,noun,n,strongsubj,_nn,^pertinacity_nn
perturbed,adj,n,strongsubj,_jj,^perturbed_jj
perverse,adj,n,strongsubj,_jj,^perverse_jj
perversion,noun,n,strongsubj,_nn,^perversion_nn
perversity,noun,n,strongsubj,_nn,^perversity_nn
pessimism,noun,n,strongsubj,_nn,^pessimism_nn
pessimistic,adj,n,strongsubj,_jj,^pessimistic_jj
pest,noun,n,strongsubj,_nn,^pest_nn
pestilent,adj,n,strongsubj,_jj,^pestilent_jj
petrified,adj,n,strongsubj,_jj,^petrified_jj
petty,adj,n,strongsubj,_jj,^petty_jj
phobia,noun,n,strongsubj,_nn,^phobia_nn
phobic,adj,n,strongsubj,_jj,^phobic_jj
phony,adj,n,strongsubj,_jj,^phony_jj
picky,adj,n,strongsubj,_jj,^picky_jj
pillage,verb,n,strongsubj,_vb,^pillage_vb
pinch,noun,n,weaksubj,_nn,^pinch_nn
pitiable,adj,n,strongsubj,_jj,^pitiable_jj
pitiful,adj,n,strongsubj,_jj,^pitiful_jj
pitifully,adj,n,strongsubj,_jj,^pitifully_jj
pitiless,adj,n,strongsubj,_jj,^pitiless_jj
pitilessly,adverb,n,strongsubj,_rb,^pitilessly_rb
pittance,noun,n,strongsubj,_nn,^pittance_nn
pity,noun,n,strongsubj,_nn,^pity_nn
plague,adj,n,strongsubj,_jj,^plague_jj
plague,noun,n,strongsubj,_nn,^plague_nn
plaything,adj,n,strongsubj,_jj,^plaything_jj
plaything,noun,n,strongsubj,_nn,^plaything_nn
plea,noun,n,weaksubj,_nn,^plea_nn
pleas,adj,n,strongsubj,_jj,^pleas_jj
pleas,noun,n,strongsubj,_nn,^pleas_nn
plebeian,adj,n,strongsubj,_jj,^plebeian_jj
plight,noun,n,strongsubj,_nn,^plight_nn
plotters,adj,n,strongsubj,_jj,^plotters_jj
plotters,noun,n,strongsubj,_nn,^plotters_nn
ploy,adj,n,strongsubj,_jj,^ploy_jj
ploy,noun,n,strongsubj,_nn,^ploy_nn
pointless,adj,n,weaksubj,_jj,^pointless_jj
pointlessly,adverb,n,weaksubj,_rb,^pointlessly_rb
poison,adj,n,strongsubj,_jj,^poison_jj
poison,noun,n,strongsubj,_nn,^poison_nn
poisonous,adj,n,weaksubj,_jj,^poisonous_jj
poisonously,adj,n,weaksubj,_jj,^poisonously_jj
polarisation,adj,n,strongsubj,_jj,^polarisation_jj
polarisation,noun,n,strongsubj,_nn,^polarisation_nn
polluter,adj,n,strongsubj,_jj,^polluter_jj
polluter,noun,n,strongsubj,_nn,^polluter_nn
polluters,adj,n,strongsubj,_jj,^polluters_jj
polluters,noun,n,strongsubj,_nn,^polluters_nn
polution,noun,n,weaksubj,_nn,^polution_nn
pompous,adj,n,strongsubj,_jj,^pompous_jj
poor,adj,n,weaksubj,_jj,^poor_jj
poorly,adverb,n,strongsubj,_rb,^poorly_rb
posturing,adj,n,strongsubj,_jj,^posturing_jj
posturing,noun,n,strongsubj,_nn,^posturing_nn
poverty,noun,n,strongsubj,_nn,^poverty_nn
powerless,adj,n,weaksubj,_jj,^powerless_jj
pratfall,noun,n,strongsubj,_nn,^pratfall_nn
precarious,adj,n,weaksubj,_jj,^precarious_jj
precariously,adverb,n,weaksubj,_rb,^precariously_rb
precipitous,adj,n,strongsubj,_jj,^precipitous_jj
predatory,adj,n,weaksubj,_jj,^predatory_jj
predicament,noun,n,strongsubj,_nn,^predicament_nn
prejudice,adj,n,strongsubj,_jj,^prejudice_jj
prejudice,noun,n,strongsubj,_nn,^prejudice_nn
prejudicial,adj,n,strongsubj,_jj,^prejudicial_jj
premeditated,adj,n,strongsubj,_jj,^premeditated_jj
preposterous,adj,n,strongsubj,_jj,^preposterous_jj
pressing,adj,n,strongsubj,_jj,^pressing_jj
pressing,noun,n,strongsubj,_nn,^pressing_nn
presumptuous,adj,n,strongsubj,_jj,^presumptuous_jj
pretence,adj,n,strongsubj,_jj,^pretence_jj
pretence,noun,n,strongsubj,_nn,^pretence_nn
pretend,verb,n,strongsubj,_vb,^pretend_vb
pretense,adj,n,strongsubj,_jj,^pretense_jj
pretense,noun,n,strongsubj,_nn,^pretense_nn
pricey,adj,n,weaksubj,_jj,^pricey_jj
prickles,adj,n,strongsubj,_jj,^prickles_jj
prickles,noun,n,strongsubj,_nn,^prickles_nn
prideful,adj,n,strongsubj,_jj,^prideful_jj
primitive,adj,n,weaksubj,_jj,^primitive_jj
primitive,noun,n,weaksubj,_nn,^primitive_nn
prison,noun,n,weaksubj,_nn,^prison_nn
prisoner,noun,n,weaksubj,_nn,^prisoner_nn
problem,noun,n,weaksubj,_nn,^problem_nn
problematic,adj,n,strongsubj,_jj,^problematic_jj
problematic,noun,n,strongsubj,_nn,^problematic_nn
problems,adj,n,weaksubj,_jj,^problems_jj
problems,noun,n,weaksubj,_nn,^problems_nn
procrastination,noun,n,strongsubj,_nn,^procrastination_nn
profane,adj,n,strongsubj,_jj,^profane_jj
profanity,noun,n,strongsubj,_nn,^profanity_nn
prohibitive,adj,n,weaksubj,_jj,^prohibitive_jj
prohibitively,adverb,n,weaksubj,_rb,^prohibitively_rb
propaganda,adj,n,strongsubj,_jj,^propaganda_jj
propaganda,noun,n,strongsubj,_nn,^propaganda_nn
proscription,adj,n,strongsubj,_jj,^proscription_jj
proscription,noun,n,strongsubj,_nn,^proscription_nn
proscriptions,adj,n,strongsubj,_jj,^proscriptions_jj
proscriptions,noun,n,strongsubj,_nn,^proscriptions_nn
protest,adj,n,strongsubj,_jj,^protest_jj
protest,noun,n,strongsubj,_nn,^protest_nn
protests,adj,n,weaksubj,_jj,^protests_jj
protests,noun,n,weaksubj,_nn,^protests_nn
protracted,adj,n,weaksubj,_jj,^protracted_jj
provocation,adj,n,strongsubj,_jj,^provocation_jj
provocation,noun,n,strongsubj,_nn,^provocation_nn
provocative,adj,n,strongsubj,_jj,^provocative_jj
provocative,noun,n,strongsubj,_nn,^provocative_nn
pugnacious,adj,n,strongsubj,_jj,^pugnacious_jj
pugnacity,noun,n,strongsubj,_nn,^pugnacity_nn
punch,adj,n,strongsubj,_jj,^punch_jj
punch,noun,n,strongsubj,_nn,^punch_nn
punishable,adj,n,weaksubj,_jj,^punishable_jj
punitive,adj,n,weaksubj,_jj,^punitive_jj
punitive,noun,n,weaksubj,_nn,^punitive_nn
puny,adj,n,strongsubj,_jj,^puny_jj
puppet,adj,n,strongsubj,_jj,^puppet_jj
puppet,noun,n,strongsubj,_nn,^puppet_nn
puppets,adj,n,strongsubj,_jj,^puppets_jj
puppets,noun,n,strongsubj,_nn,^puppets_nn
puzzlement,noun,n,strongsubj,_nn,^puzzlement_nn
qualms,adj,n,strongsubj,_jj,^qualms_jj
qualms,noun,n,strongsubj,_nn,^qualms_nn
quandary,noun,n,strongsubj,_nn,^quandary_nn
quarrel,adj,n,weaksubj,_jj,^quarrel_jj
quarrel,noun,n,weaksubj,_nn,^quarrel_nn
quarrelsome,adj,n,strongsubj,_jj,^quarrelsome_jj
queer,adj,n,weaksubj,_jj,^queer_jj
questionable,adj,n,strongsubj,_jj,^questionable_jj
quitter,noun,n,strongsubj,_nn,^quitter_nn
racism,adj,n,weaksubj,_jj,^racism_jj
racism,noun,n,weaksubj,_nn,^racism_nn
